"subject","version","assignmentId","word","word_ind","s1_value","s2_value","exposures","stamp","id"
"A1P9WP2HVMPAV1","cs_wg_v7_pilot9","3UXUOQ9OKEYHGN7FZB1JNXCXP8KA7O","STEREOTYPE","7","22","2","0","2018-05-25 15:55:37","57468"
"A1P9WP2HVMPAV1","cs_wg_v7_pilot9","3UXUOQ9OKEYHGN7FZB1JNXCXP8KA7O","SMOKER","8","12","16","0","2018-05-25 15:55:37","57469"
"A1P9WP2HVMPAV1","cs_wg_v7_pilot9","3UXUOQ9OKEYHGN7FZB1JNXCXP8KA7O","GOLDEN","11","15","23","0","2018-05-25 15:55:37","57470"
"A1P9WP2HVMPAV1","cs_wg_v7_pilot9","3UXUOQ9OKEYHGN7FZB1JNXCXP8KA7O","UNHAPPY","9","19","11","0","2018-05-25 15:55:37","57471"
"A1P9WP2HVMPAV1","cs_wg_v7_pilot9","3UXUOQ9OKEYHGN7FZB1JNXCXP8KA7O","POPCORN","10","11","12","0","2018-05-25 15:55:37","57472"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","DOGSLED","1","7","15","0","2018-05-25 15:55:59","57473"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","WEAPON","2","1","11","0","2018-05-25 15:55:59","57474"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","LIPSTICK","3","16","18","0","2018-05-25 15:55:59","57475"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","RABIES","4","2","18","0","2018-05-25 15:55:59","57476"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","MAILMAN","0","9","14","0","2018-05-25 15:55:59","57477"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","FILMMAKER","5","12","16","0","2018-05-25 15:55:59","57478"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","INFERNO","6","6","9","0","2018-05-25 15:55:59","57479"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","SMOKER","8","15","16","0","2018-05-25 15:55:59","57480"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","STEREOTYPE","7","5","2","0","2018-05-25 15:55:59","57481"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","POPCORN","10","16","12","0","2018-05-25 15:55:59","57482"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","UNHAPPY","9","8","11","0","2018-05-25 15:55:59","57483"
"AWY6W20U8H3JA","cs_wg_v7_pilot9","3WZ36BJEV3H9XV9EIS4GN4OLWNVBTV","GOLDEN","11","12","23","0","2018-05-25 15:55:59","57484"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","MAILMAN","0","9","13","0","2018-05-25 15:57:04","57485"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","DOGSLED","1","7","12","0","2018-05-25 15:57:04","57486"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","RABIES","4","2","9","0","2018-05-25 15:57:04","57487"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","FILMMAKER","5","12","11","0","2018-05-25 15:57:04","57488"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","LIPSTICK","3","16","9","0","2018-05-25 15:57:04","57489"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","WEAPON","2","1","16","0","2018-05-25 15:57:04","57490"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","INFERNO","6","6","18","0","2018-05-25 15:57:04","57491"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","SMOKER","8","15","11","0","2018-05-25 15:57:04","57492"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","STEREOTYPE","7","5","25","0","2018-05-25 15:57:04","57493"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","POPCORN","10","16","15","0","2018-05-25 15:57:04","57494"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","UNHAPPY","9","8","16","0","2018-05-25 15:57:04","57495"
"A2M47ONTL35B3A","cs_wg_v7_pilot9","3EICBYG644XYTX5FKYM7WI7UG64CJY","GOLDEN","11","12","4","0","2018-05-25 15:57:04","57496"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","DOGSLED","1","20","12","0","2018-05-25 15:57:48","57497"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","MAILMAN","0","18","13","0","2018-05-25 15:57:48","57498"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","WEAPON","2","26","16","0","2018-05-25 15:57:48","57499"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","LIPSTICK","3","11","9","0","2018-05-25 15:57:48","57500"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","RABIES","4","25","9","0","2018-05-25 15:57:48","57501"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","FILMMAKER","5","15","11","0","2018-05-25 15:57:48","57502"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","STEREOTYPE","7","22","25","0","2018-05-25 15:57:48","57503"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","INFERNO","6","21","18","0","2018-05-25 15:57:48","57504"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","SMOKER","8","12","11","0","2018-05-25 15:57:48","57505"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","UNHAPPY","9","19","16","0","2018-05-25 15:57:48","57506"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","POPCORN","10","11","15","0","2018-05-25 15:57:48","57507"
"A2WG4XJS7MVT38","cs_wg_v7_pilot9","3QHK8ZVMIMJLEI199J2P1DE42AABLT","GOLDEN","11","15","4","0","2018-05-25 15:57:48","57508"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","MAILMAN","0","9","14","0","2018-05-25 15:58:08","57509"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","DOGSLED","1","7","15","0","2018-05-25 15:58:08","57510"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","RABIES","4","2","18","0","2018-05-25 15:58:08","57511"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","FILMMAKER","5","12","16","0","2018-05-25 15:58:08","57512"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","LIPSTICK","3","16","18","0","2018-05-25 15:58:08","57513"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","WEAPON","2","1","11","0","2018-05-25 15:58:08","57514"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","INFERNO","6","6","9","0","2018-05-25 15:58:08","57515"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","UNHAPPY","9","8","11","0","2018-05-25 15:58:08","57516"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","SMOKER","8","15","16","0","2018-05-25 15:58:08","57517"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","STEREOTYPE","7","5","2","0","2018-05-25 15:58:08","57518"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","POPCORN","10","16","12","0","2018-05-25 15:58:08","57519"
"A19ZWBQT8A3LIR","cs_wg_v7_pilot9","3TXMY6UCAEPFFK9SFO6GTJJGU1WCQP","GOLDEN","11","12","23","0","2018-05-25 15:58:08","57520"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","WEAPON","2","1","16","0","2018-05-25 15:59:51","57521"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","DOGSLED","1","7","12","0","2018-05-25 15:59:51","57522"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","MAILMAN","0","9","13","0","2018-05-25 15:59:51","57523"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","LIPSTICK","3","16","9","0","2018-05-25 15:59:51","57524"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","RABIES","4","2","9","0","2018-05-25 15:59:51","57525"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","FILMMAKER","5","12","11","0","2018-05-25 15:59:51","57526"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","INFERNO","6","6","18","0","2018-05-25 15:59:52","57527"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","STEREOTYPE","7","5","25","0","2018-05-25 15:59:52","57528"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","SMOKER","8","15","11","0","2018-05-25 15:59:52","57529"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","GOLDEN","11","12","4","0","2018-05-25 15:59:52","57530"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","POPCORN","10","16","15","0","2018-05-25 15:59:52","57531"
"AP8OG80OLCCMC","cs_wg_v7_pilot9","3LRLIPTPEQA5B2EZI5QSR2HJVSJAKT","UNHAPPY","9","8","16","0","2018-05-25 15:59:52","57532"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","MAILMAN","0","9","13","0","2018-05-25 16:00:28","57533"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","LIPSTICK","3","16","9","0","2018-05-25 16:00:28","57534"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","RABIES","4","2","9","0","2018-05-25 16:00:28","57535"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","FILMMAKER","5","12","11","0","2018-05-25 16:00:28","57536"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","DOGSLED","1","7","12","0","2018-05-25 16:00:28","57537"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","WEAPON","2","1","16","0","2018-05-25 16:00:28","57538"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","INFERNO","6","6","18","0","2018-05-25 16:00:28","57539"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","SMOKER","8","15","11","0","2018-05-25 16:00:28","57540"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","STEREOTYPE","7","5","25","0","2018-05-25 16:00:28","57541"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","POPCORN","10","16","15","0","2018-05-25 16:00:28","57542"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","GOLDEN","11","12","4","0","2018-05-25 16:00:28","57543"
"A3FFVN6DPKFDVG","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","UNHAPPY","9","8","16","0","2018-05-25 16:00:28","57544"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","MAILMAN","0","18","13","0","2018-05-25 16:00:49","57545"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","DOGSLED","1","20","12","0","2018-05-25 16:00:49","57546"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","WEAPON","2","26","16","0","2018-05-25 16:00:49","57547"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","LIPSTICK","3","11","9","0","2018-05-25 16:00:49","57548"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","FILMMAKER","5","15","11","0","2018-05-25 16:00:49","57549"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","RABIES","4","25","9","0","2018-05-25 16:00:49","57550"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","STEREOTYPE","7","22","25","0","2018-05-25 16:00:49","57551"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","INFERNO","6","21","18","0","2018-05-25 16:00:49","57552"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","SMOKER","8","12","11","0","2018-05-25 16:00:49","57553"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","UNHAPPY","9","19","16","0","2018-05-25 16:00:49","57554"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","POPCORN","10","11","15","0","2018-05-25 16:00:49","57555"
"A2T2HFUJP04DWD","cs_wg_v7_pilot9","3Z3ZLGNNSIVR2KD9MVVF0GFMOPOQ3C","GOLDEN","11","15","4","0","2018-05-25 16:00:49","57556"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","MAILMAN","0","9","13","0","2018-05-25 16:01:30","57557"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","DOGSLED","1","7","12","0","2018-05-25 16:01:30","57558"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","WEAPON","2","1","16","0","2018-05-25 16:01:30","57559"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","RABIES","4","2","9","0","2018-05-25 16:01:30","57560"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","LIPSTICK","3","16","9","0","2018-05-25 16:01:30","57561"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","FILMMAKER","5","12","11","0","2018-05-25 16:01:30","57562"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","SMOKER","8","15","11","0","2018-05-25 16:01:30","57563"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","STEREOTYPE","7","5","25","0","2018-05-25 16:01:30","57564"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","INFERNO","6","6","18","0","2018-05-25 16:01:30","57565"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","UNHAPPY","9","8","16","0","2018-05-25 16:01:30","57566"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","POPCORN","10","16","15","0","2018-05-25 16:01:30","57567"
"A2M3FPQF852HW4","cs_wg_v7_pilot9","3I33IC7ZWF3AUMA9TZKOR6VPESXA27","GOLDEN","11","12","4","0","2018-05-25 16:01:30","57568"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","LIPSTICK","3","11","18","0","2018-05-25 16:02:35","57570"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","WEAPON","2","26","11","0","2018-05-25 16:02:35","57571"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","MAILMAN","0","18","14","0","2018-05-25 16:02:35","57569"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","FILMMAKER","5","15","16","0","2018-05-25 16:02:35","57572"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","DOGSLED","1","20","15","0","2018-05-25 16:02:35","57573"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","RABIES","4","25","18","0","2018-05-25 16:02:35","57574"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","GOLDEN","11","15","23","0","2018-05-25 16:02:36","57575"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","POPCORN","10","11","12","0","2018-05-25 16:02:36","57576"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","INFERNO","6","21","9","0","2018-05-25 16:02:36","57577"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","UNHAPPY","9","19","11","0","2018-05-25 16:02:36","57578"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","STEREOTYPE","7","22","2","0","2018-05-25 16:02:36","57579"
"A18WCPDCDP4IAS","cs_wg_v7_pilot9","37C0GNLMHF4WAUWM0BNT7KK7F146DW","SMOKER","8","12","16","0","2018-05-25 16:02:36","57580"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","MAILMAN","0","18","14","0","2018-05-25 16:03:00","57582"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","WEAPON","2","26","11","0","2018-05-25 16:03:00","57581"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","DOGSLED","1","20","15","0","2018-05-25 16:03:00","57583"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","LIPSTICK","3","11","18","0","2018-05-25 16:03:00","57584"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","RABIES","4","25","18","0","2018-05-25 16:03:00","57585"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","FILMMAKER","5","15","16","0","2018-05-25 16:03:00","57586"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","SMOKER","8","12","16","0","2018-05-25 16:03:00","57587"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","STEREOTYPE","7","22","2","0","2018-05-25 16:03:00","57588"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","INFERNO","6","21","9","0","2018-05-25 16:03:00","57589"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","UNHAPPY","9","19","11","0","2018-05-25 16:03:00","57590"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","GOLDEN","11","15","23","0","2018-05-25 16:03:00","57591"
"A2CWJRAEFZ44HU","cs_wg_v7_pilot9","33JKGHPFYCV7L98RCL8DSLTNJ4DNMV","POPCORN","10","11","12","0","2018-05-25 16:03:00","57592"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","LIPSTICK","3","16","9","0","2018-05-25 16:03:17","57593"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","WEAPON","2","1","16","0","2018-05-25 16:03:17","57594"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","MAILMAN","0","9","13","0","2018-05-25 16:03:17","57595"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","FILMMAKER","5","12","11","0","2018-05-25 16:03:17","57596"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","DOGSLED","1","7","12","0","2018-05-25 16:03:17","57597"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","RABIES","4","2","9","0","2018-05-25 16:03:17","57598"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","STEREOTYPE","7","5","25","0","2018-05-25 16:03:18","57599"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","UNHAPPY","9","8","16","0","2018-05-25 16:03:18","57600"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","SMOKER","8","15","11","0","2018-05-25 16:03:18","57601"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","GOLDEN","11","12","4","0","2018-05-25 16:03:18","57602"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","INFERNO","6","6","18","0","2018-05-25 16:03:18","57603"
"A1451U8DQFT38Z","cs_wg_v7_pilot9","3HHRAGRYX86AWAP9OR4L2ON89FB9OX","POPCORN","10","16","15","0","2018-05-25 16:03:18","57604"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","MAILMAN","0","18","13","0","2018-05-25 16:04:38","57605"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","DOGSLED","1","20","12","0","2018-05-25 16:04:38","57606"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","WEAPON","2","26","16","0","2018-05-25 16:04:38","57607"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","LIPSTICK","3","11","9","0","2018-05-25 16:04:38","57608"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","RABIES","4","25","9","0","2018-05-25 16:04:38","57609"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","FILMMAKER","5","15","11","0","2018-05-25 16:04:38","57610"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","INFERNO","6","21","18","0","2018-05-25 16:04:38","57611"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","STEREOTYPE","7","22","25","0","2018-05-25 16:04:38","57612"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","SMOKER","8","12","11","0","2018-05-25 16:04:38","57613"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","UNHAPPY","9","19","16","0","2018-05-25 16:04:38","57614"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","POPCORN","10","11","15","0","2018-05-25 16:04:38","57615"
"AA0L04OMSAXH5","cs_wg_v7_pilot9","3NKQQ8O39Y6HC5MNWTLWNQYNIMEUDC","GOLDEN","11","15","4","0","2018-05-25 16:04:39","57616"
"A3R20AEJRD29WW","cs_wg_v7_pilot9","3K2755HG5S4STNPX14QX1QXK8ZZFDY","MAILMAN","0","18","14","0","2018-05-25 16:04:44","57617"
"A3R20AEJRD29WW","cs_wg_v7_pilot9","3K2755HG5S4STNPX14QX1QXK8ZZFDY","DOGSLED","1","20","15","0","2018-05-25 16:04:44","57618"
"A3R20AEJRD29WW","cs_wg_v7_pilot9","3K2755HG5S4STNPX14QX1QXK8ZZFDY","RABIES","4","25","18","0","2018-05-25 16:04:44","57619"
"A3R20AEJRD29WW","cs_wg_v7_pilot9","3K2755HG5S4STNPX14QX1QXK8ZZFDY","LIPSTICK","3","11","18","0","2018-05-25 16:04:44","57620"
