Subj,Trial,OptionID,Choice,numExposures,MFval,MBval,nPrevChosen
123,6,13,0,8,8,4,1
123,6,14,0,5,6,4,0
123,6,15,0,8,4,14,0
123,6,16,0,6,3,4,0
123,6,17,1,8,7,19,0
123,6,18,0,5,0,11,0
123,6,19,0,5,6,14,1
123,6,20,0,4,7,12,1
123,7,1,0,7,9,6,0
123,7,2,0,7,9,8,0
123,7,3,0,6,10,12,1
123,7,4,0,6,1,1,0
123,7,5,0,6,3,11,0
123,7,6,0,4,2,1,0
123,7,7,0,7,10,0,0
123,7,8,0,4,0,6,0
123,7,9,0,7,1,5,0
123,7,10,0,5,8,3,1
123,7,11,0,8,4,8,0
123,7,12,1,4,2,18,0
123,7,13,0,8,8,5,1
123,7,14,0,5,6,13,0
123,7,15,0,8,4,1,0
123,7,16,0,6,3,6,0
123,7,17,0,8,7,12,1
123,7,18,0,5,0,8,0
123,7,19,0,5,6,18,1
123,7,20,0,4,7,13,1
123,8,1,0,7,9,15,0
123,8,2,0,7,9,7,0
123,8,3,0,6,10,3,1
123,8,4,1,6,1,13,0
123,8,5,0,6,3,19,0
123,8,6,0,4,2,5,0
123,8,7,0,7,10,3,0
123,8,8,0,4,0,19,0
123,8,9,0,7,1,22,0
123,8,10,0,5,8,2,1
123,8,11,0,8,4,11,0
123,8,12,0,4,2,17,1
123,8,13,0,8,8,5,1
123,8,14,0,5,6,14,0
123,8,15,0,8,4,7,0
123,8,16,0,6,3,12,0
123,8,17,0,8,7,2,1
123,8,18,0,5,0,7,0
123,8,19,0,5,6,1,1
123,8,20,0,4,7,7,1
124,1,1,0,8,0,3,0
124,1,2,0,5,8,1,0
124,1,3,0,5,6,2,0
124,1,4,0,8,9,2,0
124,1,5,0,4,2,1,0
124,1,6,0,4,4,2,0
124,1,7,0,6,10,2,0
124,1,8,0,6,1,2,0
124,1,9,0,4,2,0,0
124,1,10,0,7,1,4,0
124,1,11,1,6,4,5,0
124,1,12,0,8,8,2,0
124,1,13,0,7,3,3,0
124,1,14,0,8,0,2,0
124,1,15,0,4,3,3,0
124,1,16,0,7,10,3,0
124,1,17,0,6,7,1,0
124,1,18,0,7,9,4,0
124,1,19,0,5,7,4,0
124,1,20,0,5,6,4,0
124,2,1,0,8,0,2,0
124,2,2,0,5,8,4,0
124,2,3,0,5,6,6,0
124,2,4,0,8,9,0,0
124,2,5,0,4,2,3,0
124,2,6,0,4,4,3,0
124,2,7,0,6,10,3,0
124,2,8,0,6,1,3,0
124,2,9,0,4,2,2,0
124,2,10,0,7,1,3,0
124,2,11,0,6,4,4,1
124,2,12,0,8,8,3,0
124,2,13,0,7,3,1,0
124,2,14,0,8,0,2,0
124,2,15,0,4,3,2,0
124,2,16,0,7,10,6,0
124,2,17,0,6,7,4,0
124,2,18,0,7,9,3,0
124,2,19,1,5,7,3,0
124,2,20,0,5,6,0,0
124,3,1,0,8,0,1,0
124,3,2,0,5,8,4,0
124,3,3,0,5,6,1,0
124,3,4,0,8,9,4,0
124,3,5,0,4,2,4,0
124,3,6,0,4,4,2,0
124,3,7,0,6,10,2,0
124,3,8,0,6,1,3,0
124,3,9,1,4,2,5,0
124,3,10,0,7,1,1,0
124,3,11,0,6,4,0,1
124,3,12,0,8,8,4,0
124,3,13,0,7,3,3,0
124,3,14,0,8,0,4,0
124,3,15,0,4,3,2,0
124,3,16,0,7,10,1,0
124,3,17,0,6,7,2,0
124,3,18,0,7,9,1,0
124,3,19,0,5,7,1,1
124,3,20,0,5,6,4,0
124,4,1,0,8,0,2,0
124,4,2,0,5,8,4,0
124,4,3,0,5,6,4,0
124,4,4,0,8,9,3,0
124,4,5,0,4,2,4,0
124,4,6,1,4,4,4,0
124,4,7,0,6,10,2,0
124,4,8,0,6,1,5,0
124,4,9,0,4,2,4,1
124,4,10,0,7,1,3,0
124,4,11,0,6,4,3,1
124,4,12,0,8,8,4,0
124,4,13,0,7,3,2,0
124,4,14,0,8,0,3,0
124,4,15,0,4,3,4,0
124,4,16,0,7,10,5,0
124,4,17,0,6,7,3,0
124,4,18,0,7,9,4,0
124,4,19,0,5,7,3,1
124,4,20,0,5,6,2,0
124,5,1,0,8,0,8,0
124,5,2,0,5,8,14,0
124,5,3,0,5,6,12,0
124,5,4,0,8,9,23,0
124,5,5,0,4,2,15,0
124,5,6,0,4,4,24,1
124,5,7,1,6,10,26,0
124,5,8,0,6,1,6,0
124,5,9,0,4,2,12,1
124,5,10,0,7,1,13,0
124,5,11,0,6,4,12,1
124,5,12,0,8,8,9,0
124,5,13,0,7,3,23,0
124,5,14,0,8,0,2,0
124,5,15,0,4,3,9,0
124,5,16,0,7,10,15,0
124,5,17,0,6,7,12,0
124,5,18,0,7,9,22,0
124,5,19,0,5,7,12,1
124,5,20,0,5,6,25,0
124,6,1,0,8,0,0,0
124,6,2,0,5,8,14,0
124,6,3,0,5,6,7,0
124,6,4,0,8,9,0,0
124,6,5,0,4,2,8,0
124,6,6,0,4,4,0,1
124,6,7,0,6,10,17,1
124,6,8,0,6,1,14,0
124,6,9,0,4,2,14,1
124,6,10,0,7,1,20,0
124,6,11,0,6,4,14,1
124,6,12,1,8,8,19,0
124,6,13,0,7,3,4,0
124,6,14,0,8,0,4,0
124,6,15,0,4,3,14,0
124,6,16,0,7,10,4,0
124,6,17,0,6,7,19,0
124,6,18,0,7,9,11,0
124,6,19,0,5,7,14,1
124,6,20,0,5,6,12,0
124,7,1,0,8,0,6,0
124,7,2,0,5,8,8,0
124,7,3,1,5,6,12,0
124,7,4,0,8,9,1,0
124,7,5,0,4,2,11,0
124,7,6,0,4,4,1,1
124,7,7,0,6,10,0,1
124,7,8,0,6,1,6,0
124,7,9,0,4,2,5,1
124,7,10,0,7,1,3,0
124,7,11,0,6,4,8,1
124,7,12,0,8,8,18,1
124,7,13,0,7,3,5,0
124,7,14,0,8,0,13,0
124,7,15,0,4,3,1,0
124,7,16,0,7,10,6,0
124,7,17,0,6,7,12,0
124,7,18,0,7,9,8,0
124,7,19,0,5,7,18,1
124,7,20,0,5,6,13,0
124,8,1,0,8,0,15,0
124,8,2,0,5,8,7,0
124,8,3,0,5,6,3,1
124,8,4,0,8,9,13,0
124,8,5,0,4,2,19,0
124,8,6,0,4,4,5,1
124,8,7,0,6,10,3,1
124,8,8,0,6,1,19,0
124,8,9,0,4,2,22,1
124,8,10,0,7,1,2,0
124,8,11,0,6,4,11,1
124,8,12,1,8,8,17,1
124,8,13,0,7,3,5,0
124,8,14,0,8,0,14,0
124,8,15,0,4,3,7,0
124,8,16,0,7,10,12,0
124,8,17,0,6,7,2,0
124,8,18,0,7,9,7,0
124,8,19,0,5,7,1,1
124,8,20,0,5,6,7,0
125,1,1,0,5,0,3,0
125,1,2,0,5,10,1,0
125,1,3,0,7,10,2,0
125,1,4,0,6,9,2,0
125,1,5,0,6,7,1,0
125,1,6,0,5,2,2,0
125,1,7,0,4,1,2,0
125,1,8,0,8,0,2,0
125,1,9,0,6,4,0,0
125,1,10,0,8,3,4,0
125,1,11,0,5,2,5,0
125,1,12,0,7,1,2,0
125,1,13,0,4,6,3,0
125,1,14,0,7,8,2,0
125,1,15,0,8,3,3,0
125,1,16,1,6,4,3,0
125,1,17,0,4,9,1,0
125,1,18,0,4,6,4,0
125,1,19,0,8,8,4,0
125,1,20,0,7,7,4,0
125,2,1,0,5,0,2,0
125,2,2,0,5,10,4,0
125,2,3,0,7,10,6,0
125,2,4,0,6,9,0,0
125,2,5,0,6,7,3,0
125,2,6,0,5,2,3,0
125,2,7,0,4,1,3,0
125,2,8,0,8,0,3,0
125,2,9,0,6,4,2,0
125,2,10,0,8,3,3,0
125,2,11,1,5,2,4,0
125,2,12,0,7,1,3,0
125,2,13,0,4,6,1,0
125,2,14,0,7,8,2,0
125,2,15,0,8,3,2,0
125,2,16,0,6,4,6,1
125,2,17,0,4,9,4,0
125,2,18,0,4,6,3,0
125,2,19,0,8,8,3,0
125,2,20,0,7,7,0,0
125,3,1,0,5,0,1,0
125,3,2,0,5,10,4,0
125,3,3,0,7,10,1,0
125,3,4,0,6,9,4,0
125,3,5,1,6,7,4,0
125,3,6,0,5,2,2,0
125,3,7,0,4,1,2,0
125,3,8,0,8,0,3,0
125,3,9,0,6,4,5,0
125,3,10,0,8,3,1,0
125,3,11,0,5,2,0,1
125,3,12,0,7,1,4,0
125,3,13,0,4,6,3,0
125,3,14,0,7,8,4,0
125,3,15,0,8,3,2,0
125,3,16,0,6,4,1,1
125,3,17,0,4,9,2,0
125,3,18,0,4,6,1,0
125,3,19,0,8,8,1,0
125,3,20,0,7,7,4,0
125,4,1,0,5,0,2,0
125,4,2,1,5,10,4,0
125,4,3,0,7,10,4,0
125,4,4,0,6,9,3,0
125,4,5,0,6,7,4,1
125,4,6,0,5,2,4,0
125,4,7,0,4,1,2,0
125,4,8,0,8,0,5,0
125,4,9,0,6,4,4,0
125,4,10,0,8,3,3,0
125,4,11,0,5,2,3,1
125,4,12,0,7,1,4,0
125,4,13,0,4,6,2,0
125,4,14,0,7,8,3,0
125,4,15,0,8,3,4,0
125,4,16,0,6,4,5,1
125,4,17,0,4,9,3,0
125,4,18,0,4,6,4,0
125,4,19,0,8,8,3,0
125,4,20,0,7,7,2,0
125,5,1,0,5,0,8,0
125,5,2,0,5,10,14,1
125,5,3,0,7,10,12,0
125,5,4,0,6,9,23,0
125,5,5,0,6,7,15,1
125,5,6,0,5,2,24,0
125,5,7,1,4,1,26,0
125,5,8,0,8,0,6,0
125,5,9,0,6,4,12,0
125,5,10,0,8,3,13,0
125,5,11,0,5,2,12,1
125,5,12,0,7,1,9,0
125,5,13,0,4,6,23,0
125,5,14,0,7,8,2,0
125,5,15,0,8,3,9,0
125,5,16,0,6,4,15,1
125,5,17,0,4,9,12,0
125,5,18,0,4,6,22,0
125,5,19,0,8,8,12,0
125,5,20,0,7,7,25,0
125,6,1,0,5,0,0,0
125,6,2,0,5,10,14,1
125,6,3,0,7,10,7,0
125,6,4,0,6,9,0,0
125,6,5,0,6,7,8,1
125,6,6,0,5,2,0,0
125,6,7,0,4,1,17,1
125,6,8,0,8,0,14,0
125,6,9,0,6,4,14,0
125,6,10,1,8,3,20,0
125,6,11,0,5,2,14,1
125,6,12,0,7,1,19,0
125,6,13,0,4,6,4,0
125,6,14,0,7,8,4,0
125,6,15,0,8,3,14,0
125,6,16,0,6,4,4,1
125,6,17,0,4,9,19,0
125,6,18,0,4,6,11,0
125,6,19,0,8,8,14,0
125,6,20,0,7,7,12,0
125,7,1,0,5,0,6,0
125,7,2,0,5,10,8,1
125,7,3,0,7,10,12,0
125,7,4,0,6,9,1,0
125,7,5,0,6,7,11,1
125,7,6,0,5,2,1,0
125,7,7,0,4,1,0,1
125,7,8,0,8,0,6,0
125,7,9,0,6,4,5,0
125,7,10,0,8,3,3,1
125,7,11,0,5,2,8,1
125,7,12,1,7,1,18,0
125,7,13,0,4,6,5,0
125,7,14,0,7,8,13,0
125,7,15,0,8,3,1,0
125,7,16,0,6,4,6,1
125,7,17,0,4,9,12,0
125,7,18,0,4,6,8,0
125,7,19,0,8,8,18,0
125,7,20,0,7,7,13,0
125,8,1,0,5,0,15,0
125,8,2,0,5,10,7,1
125,8,3,0,7,10,3,0
125,8,4,0,6,9,13,0
125,8,5,0,6,7,19,1
125,8,6,0,5,2,5,0
125,8,7,0,4,1,3,1
125,8,8,0,8,0,19,0
125,8,9,0,6,4,22,0
125,8,10,0,8,3,2,1
125,8,11,0,5,2,11,1
125,8,12,0,7,1,17,1
125,8,13,0,4,6,5,0
125,8,14,1,7,8,14,0
125,8,15,0,8,3,7,0
125,8,16,0,6,4,12,1
125,8,17,0,4,9,2,0
125,8,18,0,4,6,7,0
125,8,19,0,8,8,1,0
125,8,20,0,7,7,7,0
126,1,1,0,4,10,3,0
126,1,2,0,4,9,1,0
126,1,3,0,7,7,2,0
126,1,4,0,7,0,2,0
126,1,5,0,7,3,1,0
126,1,6,0,6,10,2,0
126,1,7,0,4,6,2,0
126,1,8,0,6,3,2,0
126,1,9,0,5,9,0,0
126,1,10,0,8,0,4,0
126,1,11,1,5,1,5,0
126,1,12,0,7,4,2,0
126,1,13,0,5,7,3,0
126,1,14,0,4,8,2,0
126,1,15,0,6,4,3,0
126,1,16,0,8,6,3,0
126,1,17,0,8,2,1,0
126,1,18,0,5,1,4,0
126,1,19,0,6,8,4,0
126,1,20,0,8,2,4,0
126,2,1,0,4,10,2,0
126,2,2,0,4,9,4,0
126,2,3,0,7,7,6,0
126,2,4,0,7,0,0,0
126,2,5,0,7,3,3,0
126,2,6,0,6,10,3,0
126,2,7,0,4,6,3,0
126,2,8,0,6,3,3,0
126,2,9,0,5,9,2,0
126,2,10,0,8,0,3,0
126,2,11,0,5,1,4,1
126,2,12,1,7,4,3,0
126,2,13,0,5,7,1,0
126,2,14,0,4,8,2,0
126,2,15,0,6,4,2,0
126,2,16,0,8,6,6,0
126,2,17,0,8,2,4,0
126,2,18,0,5,1,3,0
126,2,19,0,6,8,3,0
126,2,20,0,8,2,0,0
126,3,1,0,4,10,1,0
126,3,2,1,4,9,4,0
126,3,3,0,7,7,1,0
126,3,4,0,7,0,4,0
126,3,5,0,7,3,4,0
126,3,6,0,6,10,2,0
126,3,7,0,4,6,2,0
126,3,8,0,6,3,3,0
126,3,9,0,5,9,5,0
126,3,10,0,8,0,1,0
126,3,11,0,5,1,0,1
126,3,12,0,7,4,4,1
126,3,13,0,5,7,3,0
126,3,14,0,4,8,4,0
126,3,15,0,6,4,2,0
126,3,16,0,8,6,1,0
126,3,17,0,8,2,2,0
126,3,18,0,5,1,1,0
126,3,19,0,6,8,1,0
126,3,20,0,8,2,4,0
126,4,1,0,4,10,2,0
126,4,2,0,4,9,4,1
126,4,3,0,7,7,4,0
126,4,4,0,7,0,3,0
126,4,5,0,7,3,4,0
126,4,6,0,6,10,4,0
126,4,7,0,4,6,2,0
126,4,8,0,6,3,5,0
126,4,9,0,5,9,4,0
126,4,10,0,8,0,3,0
126,4,11,0,5,1,3,1
126,4,12,0,7,4,4,1
126,4,13,0,5,7,2,0
126,4,14,0,4,8,3,0
126,4,15,0,6,4,4,0
126,4,16,1,8,6,5,0
126,4,17,0,8,2,3,0
126,4,18,0,5,1,4,0
126,4,19,0,6,8,3,0
126,4,20,0,8,2,2,0
126,5,1,0,4,10,8,0
126,5,2,0,4,9,14,1
126,5,3,0,7,7,12,0
126,5,4,0,7,0,23,0
126,5,5,1,7,3,15,0
126,5,6,0,6,10,24,0
126,5,7,0,4,6,26,0
126,5,8,0,6,3,6,0
126,5,9,0,5,9,12,0
126,5,10,0,8,0,13,0
126,5,11,0,5,1,12,1
126,5,12,0,7,4,9,1
126,5,13,0,5,7,23,0
126,5,14,0,4,8,2,0
126,5,15,0,6,4,9,0
126,5,16,0,8,6,15,1
126,5,17,0,8,2,12,0
126,5,18,0,5,1,22,0
126,5,19,0,6,8,12,0
126,5,20,0,8,2,25,0
126,6,1,0,4,10,0,0
126,6,2,0,4,9,14,1
126,6,3,0,7,7,7,0
126,6,4,0,7,0,0,0
126,6,5,0,7,3,8,1
126,6,6,0,6,10,0,0
126,6,7,0,4,6,17,0
126,6,8,0,6,3,14,0
126,6,9,0,5,9,14,0
126,6,10,0,8,0,20,0
126,6,11,0,5,1,14,1
126,6,12,0,7,4,19,1
126,6,13,0,5,7,4,0
126,6,14,0,4,8,4,0
126,6,15,0,6,4,14,0
126,6,16,0,8,6,4,1
126,6,17,1,8,2,19,0
126,6,18,0,5,1,11,0
126,6,19,0,6,8,14,0
126,6,20,0,8,2,12,0
126,7,1,0,4,10,6,0
126,7,2,0,4,9,8,1
126,7,3,0,7,7,12,0
126,7,4,0,7,0,1,0
126,7,5,0,7,3,11,1
126,7,6,0,6,10,1,0
126,7,7,0,4,6,0,0
126,7,8,0,6,3,6,0
126,7,9,0,5,9,5,0
126,7,10,0,8,0,3,0
126,7,11,0,5,1,8,1
126,7,12,1,7,4,18,1
126,7,13,0,5,7,5,0
126,7,14,0,4,8,13,0
126,7,15,0,6,4,1,0
126,7,16,0,8,6,6,1
126,7,17,0,8,2,12,1
126,7,18,0,5,1,8,0
126,7,19,0,6,8,18,0
126,7,20,0,8,2,13,0
126,8,1,0,4,10,15,0
126,8,2,0,4,9,7,1
126,8,3,0,7,7,3,0
126,8,4,0,7,0,13,0
126,8,5,0,7,3,19,1
126,8,6,0,6,10,5,0
126,8,7,0,4,6,3,0
126,8,8,1,6,3,19,0
126,8,9,0,5,9,22,0
126,8,10,0,8,0,2,0
126,8,11,0,5,1,11,1
126,8,12,0,7,4,17,2
126,8,13,0,5,7,5,0
126,8,14,0,4,8,14,0
126,8,15,0,6,4,7,0
126,8,16,0,8,6,12,1
126,8,17,0,8,2,2,1
126,8,18,0,5,1,7,0
126,8,19,0,6,8,1,0
126,8,20,0,8,2,7,0
127,1,1,0,7,9,3,0
127,1,2,0,7,3,1,0
127,1,3,0,7,2,2,0
127,1,4,0,8,6,2,0
127,1,5,0,4,7,1,0
127,1,6,0,5,7,2,0
127,1,7,0,6,0,2,0
127,1,8,0,6,1,2,0
127,1,9,0,4,10,0,0
127,1,10,0,6,4,4,0
127,1,11,0,6,9,5,0
127,1,12,0,5,8,2,0
127,1,13,0,4,4,3,0
127,1,14,0,8,8,2,0
127,1,15,0,5,6,3,0
127,1,16,0,8,0,3,0
127,1,17,0,7,10,1,0
127,1,18,0,5,1,4,0
127,1,19,0,4,3,4,0
127,1,20,1,8,2,4,0
127,2,1,0,7,9,2,0
127,2,2,0,7,3,4,0
127,2,3,0,7,2,6,0
127,2,4,0,8,6,0,0
127,2,5,0,4,7,3,0
127,2,6,0,5,7,3,0
127,2,7,0,6,0,3,0
127,2,8,0,6,1,3,0
127,2,9,0,4,10,2,0
127,2,10,0,6,4,3,0
127,2,11,0,6,9,4,0
127,2,12,0,5,8,3,0
127,2,13,0,4,4,1,0
127,2,14,0,8,8,2,0
127,2,15,0,5,6,2,0
127,2,16,1,8,0,6,0
127,2,17,0,7,10,4,0
127,2,18,0,5,1,3,0
127,2,19,0,4,3,3,0
127,2,20,0,8,2,0,1
127,3,1,0,7,9,1,0
127,3,2,1,7,3,4,0
127,3,3,0,7,2,1,0
127,3,4,0,8,6,4,0
127,3,5,0,4,7,4,0
127,3,6,0,5,7,2,0
127,3,7,0,6,0,2,0
127,3,8,0,6,1,3,0
127,3,9,0,4,10,5,0
127,3,10,0,6,4,1,0
127,3,11,0,6,9,0,0
127,3,12,0,5,8,4,0
127,3,13,0,4,4,3,0
127,3,14,0,8,8,4,0
127,3,15,0,5,6,2,0
127,3,16,0,8,0,1,1
127,3,17,0,7,10,2,0
127,3,18,0,5,1,1,0
127,3,19,0,4,3,1,0
127,3,20,0,8,2,4,1
127,4,1,0,7,9,2,0
127,4,2,0,7,3,4,1
127,4,3,0,7,2,4,0
127,4,4,0,8,6,3,0
127,4,5,0,4,7,4,0
127,4,6,0,5,7,4,0
127,4,7,0,6,0,2,0
127,4,8,0,6,1,5,0
127,4,9,0,4,10,4,0
127,4,10,0,6,4,3,0
127,4,11,0,6,9,3,0
127,4,12,0,5,8,4,0
127,4,13,0,4,4,2,0
127,4,14,0,8,8,3,0
127,4,15,0,5,6,4,0
127,4,16,1,8,0,5,1
127,4,17,0,7,10,3,0
127,4,18,0,5,1,4,0
127,4,19,0,4,3,3,0
127,4,20,0,8,2,2,1
127,5,1,0,7,9,8,0
127,5,2,0,7,3,14,1
127,5,3,0,7,2,12,0
127,5,4,0,8,6,23,0
127,5,5,0,4,7,15,0
127,5,6,0,5,7,24,0
127,5,7,0,6,0,26,0
127,5,8,0,6,1,6,0
127,5,9,0,4,10,12,0
127,5,10,0,6,4,13,0
127,5,11,0,6,9,12,0
127,5,12,0,5,8,9,0
127,5,13,1,4,4,23,0
127,5,14,0,8,8,2,0
127,5,15,0,5,6,9,0
127,5,16,0,8,0,15,2
127,5,17,0,7,10,12,0
127,5,18,0,5,1,22,0
127,5,19,0,4,3,12,0
127,5,20,0,8,2,25,1
127,6,1,0,7,9,0,0
127,6,2,0,7,3,14,1
127,6,3,0,7,2,7,0
127,6,4,0,8,6,0,0
127,6,5,0,4,7,8,0
127,6,6,0,5,7,0,0
127,6,7,0,6,0,17,0
127,6,8,0,6,1,14,0
127,6,9,0,4,10,14,0
127,6,10,1,6,4,20,0
127,6,11,0,6,9,14,0
127,6,12,0,5,8,19,0
127,6,13,0,4,4,4,1
127,6,14,0,8,8,4,0
127,6,15,0,5,6,14,0
127,6,16,0,8,0,4,2
127,6,17,0,7,10,19,0
127,6,18,0,5,1,11,0
127,6,19,0,4,3,14,0
127,6,20,0,8,2,12,1
127,7,1,0,7,9,6,0
127,7,2,0,7,3,8,1
127,7,3,1,7,2,12,0
127,7,4,0,8,6,1,0
127,7,5,0,4,7,11,0
127,7,6,0,5,7,1,0
127,7,7,0,6,0,0,0
127,7,8,0,6,1,6,0
127,7,9,0,4,10,5,0
127,7,10,0,6,4,3,1
127,7,11,0,6,9,8,0
127,7,12,0,5,8,18,0
127,7,13,0,4,4,5,1
127,7,14,0,8,8,13,0
127,7,15,0,5,6,1,0
127,7,16,0,8,0,6,2
127,7,17,0,7,10,12,0
127,7,18,0,5,1,8,0
127,7,19,0,4,3,18,0
127,7,20,0,8,2,13,1
127,8,1,0,7,9,15,0
127,8,2,0,7,3,7,1
127,8,3,0,7,2,3,1
127,8,4,0,8,6,13,0
127,8,5,0,4,7,19,0
127,8,6,0,5,7,5,0
127,8,7,0,6,0,3,0
127,8,8,0,6,1,19,0
127,8,9,1,4,10,22,0
127,8,10,0,6,4,2,1
127,8,11,0,6,9,11,0
127,8,12,0,5,8,17,0
127,8,13,0,4,4,5,1
127,8,14,0,8,8,14,0
127,8,15,0,5,6,7,0
127,8,16,0,8,0,12,2
127,8,17,0,7,10,2,0
127,8,18,0,5,1,7,0
127,8,19,0,4,3,1,0
127,8,20,0,8,2,7,1
128,1,1,0,7,3,3,0
128,1,2,0,6,4,1,0
128,1,3,0,4,9,2,0
128,1,4,0,7,10,2,0
128,1,5,0,6,6,1,0
128,1,6,0,4,0,2,0
128,1,7,0,6,7,2,0
128,1,8,0,4,7,2,0
128,1,9,0,5,2,0,0
128,1,10,0,7,8,4,0
128,1,11,0,8,8,5,0
128,1,12,0,8,9,2,0
128,1,13,0,5,1,3,0
128,1,14,0,7,0,2,0
128,1,15,0,4,6,3,0
128,1,16,0,8,10,3,0
128,1,17,0,5,1,1,0
128,1,18,0,5,4,4,0
128,1,19,0,6,3,4,0
128,1,20,1,8,2,4,0
128,2,1,0,7,3,2,0
128,2,2,0,6,4,4,0
128,2,3,0,4,9,6,0
128,2,4,0,7,10,0,0
128,2,5,0,6,6,3,0
128,2,6,0,4,0,3,0
128,2,7,0,6,7,3,0
128,2,8,0,4,7,3,0
128,2,9,0,5,2,2,0
128,2,10,0,7,8,3,0
128,2,11,0,8,8,4,0
128,2,12,0,8,9,3,0
128,2,13,0,5,1,1,0
128,2,14,0,7,0,2,0
128,2,15,0,4,6,2,0
128,2,16,0,8,10,6,0
128,2,17,0,5,1,4,0
128,2,18,1,5,4,3,0
128,2,19,0,6,3,3,0
128,2,20,0,8,2,0,1
128,3,1,0,7,3,1,0
128,3,2,0,6,4,4,0
128,3,3,0,4,9,1,0
128,3,4,0,7,10,4,0
128,3,5,0,6,6,4,0
128,3,6,0,4,0,2,0
128,3,7,0,6,7,2,0
128,3,8,0,4,7,3,0
128,3,9,1,5,2,5,0
128,3,10,0,7,8,1,0
128,3,11,0,8,8,0,0
128,3,12,0,8,9,4,0
128,3,13,0,5,1,3,0
128,3,14,0,7,0,4,0
128,3,15,0,4,6,2,0
128,3,16,0,8,10,1,0
128,3,17,0,5,1,2,0
128,3,18,0,5,4,1,1
128,3,19,0,6,3,1,0
128,3,20,0,8,2,4,1
128,4,1,0,7,3,2,0
128,4,2,0,6,4,4,0
128,4,3,0,4,9,4,0
128,4,4,0,7,10,3,0
128,4,5,0,6,6,4,0
128,4,6,0,4,0,4,0
128,4,7,0,6,7,2,0
128,4,8,0,4,7,5,0
128,4,9,0,5,2,4,1
128,4,10,0,7,8,3,0
128,4,11,0,8,8,3,0
128,4,12,0,8,9,4,0
128,4,13,0,5,1,2,0
128,4,14,0,7,0,3,0
128,4,15,0,4,6,4,0
128,4,16,1,8,10,5,0
128,4,17,0,5,1,3,0
128,4,18,0,5,4,4,1
128,4,19,0,6,3,3,0
128,4,20,0,8,2,2,1
128,5,1,0,7,3,8,0
128,5,2,0,6,4,14,0
128,5,3,0,4,9,12,0
128,5,4,0,7,10,23,0
128,5,5,0,6,6,15,0
128,5,6,0,4,0,24,0
128,5,7,1,6,7,26,0
128,5,8,0,4,7,6,0
128,5,9,0,5,2,12,1
128,5,10,0,7,8,13,0
128,5,11,0,8,8,12,0
128,5,12,0,8,9,9,0
128,5,13,0,5,1,23,0
128,5,14,0,7,0,2,0
128,5,15,0,4,6,9,0
128,5,16,0,8,10,15,1
128,5,17,0,5,1,12,0
128,5,18,0,5,4,22,1
128,5,19,0,6,3,12,0
128,5,20,0,8,2,25,1
128,6,1,0,7,3,0,0
128,6,2,0,6,4,14,0
128,6,3,0,4,9,7,0
128,6,4,0,7,10,0,0
128,6,5,0,6,6,8,0
128,6,6,0,4,0,0,0
128,6,7,0,6,7,17,1
128,6,8,1,4,7,14,0
128,6,9,0,5,2,14,1
128,6,10,0,7,8,20,0
128,6,11,0,8,8,14,0
128,6,12,0,8,9,19,0
128,6,13,0,5,1,4,0
128,6,14,0,7,0,4,0
128,6,15,0,4,6,14,0
128,6,16,0,8,10,4,1
128,6,17,0,5,1,19,0
128,6,18,0,5,4,11,1
128,6,19,0,6,3,14,0
128,6,20,0,8,2,12,1
128,7,1,0,7,3,6,0
128,7,2,0,6,4,8,0
128,7,3,0,4,9,12,0
128,7,4,0,7,10,1,0
128,7,5,0,6,6,11,0
128,7,6,0,4,0,1,0
128,7,7,0,6,7,0,1
128,7,8,0,4,7,6,1
128,7,9,0,5,2,5,1
128,7,10,0,7,8,3,0
128,7,11,0,8,8,8,0
128,7,12,0,8,9,18,0
128,7,13,1,5,1,5,0
128,7,14,0,7,0,13,0
128,7,15,0,4,6,1,0
128,7,16,0,8,10,6,1
128,7,17,0,5,1,12,0
128,7,18,0,5,4,8,1
128,7,19,0,6,3,18,0
128,7,20,0,8,2,13,1
128,8,1,0,7,3,15,0
128,8,2,1,6,4,7,0
128,8,3,0,4,9,3,0
128,8,4,0,7,10,13,0
128,8,5,0,6,6,19,0
128,8,6,0,4,0,5,0
128,8,7,0,6,7,3,1
128,8,8,0,4,7,19,1
128,8,9,0,5,2,22,1
128,8,10,0,7,8,2,0
128,8,11,0,8,8,11,0
128,8,12,0,8,9,17,0
128,8,13,0,5,1,5,1
128,8,14,0,7,0,14,0
128,8,15,0,4,6,7,0
128,8,16,0,8,10,12,1
128,8,17,0,5,1,2,0
128,8,18,0,5,4,7,1
128,8,19,0,6,3,1,0
128,8,20,0,8,2,7,1
129,1,1,1,8,7,3,0
129,1,2,0,6,1,1,0
129,1,3,0,4,3,2,0
129,1,4,0,7,4,2,0
129,1,5,0,6,9,1,0
129,1,6,0,5,4,2,0
129,1,7,0,5,6,2,0
129,1,8,0,6,8,2,0
129,1,9,0,4,2,0,0
129,1,10,0,7,0,4,0
129,1,11,0,4,0,5,0
129,1,12,0,7,6,2,0
129,1,13,0,8,2,3,0
129,1,14,0,8,9,2,0
129,1,15,0,4,7,3,0
129,1,16,0,8,3,3,0
129,1,17,0,6,8,1,0
129,1,18,0,5,10,4,0
129,1,19,0,5,10,4,0
129,1,20,0,7,1,4,0
129,2,1,0,8,7,2,1
129,2,2,0,6,1,4,0
129,2,3,0,4,3,6,0
129,2,4,0,7,4,0,0
