"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A1UYPRYPX63NCR","cs_wg_full_v2_conf_real1","33SA9F9TRXVZWFPSNOBHBW16E2NEWA","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:false"",""dagger:false"",""balcony:false"",""firefly:true"",""turkey:false"",""battery:true"",""fireman:true"",""church:false"",""magnet:false"",""pillar:false"",""beaver:false"",""bikini:false""]",,"39153",,,"2018-07-03 16:41:07","22882"
"A9XHW2I5GYXX5","cs_wg_full_v2_conf_real1","3ZSY5X72NXCG0ALVI847T9N3QPEORL","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""picture:false"",""beggar:false"",""throne:true"",""coffee:false"",""turkey:false"",""priest:true"",""hermit:false"",""church:false"",""cabinet:true"",""pillar:false"",""silver:false"",""casino:false""]",,"16802",,,"2018-07-03 16:41:22","22883"
"A1PW9XMRZQM7ZC","cs_wg_full_v2_conf_real1","3LOTDFNYA70R2TPOIZVNTEM6Q3NWFV","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","62804","0","1","canvas",,"16000",,,"2018-07-03 16:41:31","22884"
"A1PW9XMRZQM7ZC","cs_wg_full_v2_conf_real1","3LOTDFNYA70R2TPOIZVNTEM6Q3NWFV","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""spatula:false"",""dragon:false"",""almond:false"",""firefly:false"",""basket:false"",""battery:false"",""abdomen:false"",""barrel:false"",""planet:false"",""pillar:false"",""canvas:true"",""casino:false""]",,"14721",,,"2018-07-03 16:41:47","22885"
"A2NLUBB2MDNU9R","cs_wg_full_v2_conf_real1","36PW28KO4ZX2P2MPMJFPT74FMJKAEV","choice-set","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","30","0","70289","0","1","celery","25","16000",,,"2018-07-03 16:41:59","22886"
"A2Y6H6QGPWH4N9","cs_wg_full_v2_conf_real1","3Z7EFSHGN9FZOHA41218NRFA2S9XCM","memory","Memory","1","[]","1","30","1","12499",,"0","[""dragon"",""celery"",""barrel"",""trivia"",""muffin"",""tennis"",""sunburn"","""","""","""","""",""""]","[""9"",""11"",""10"",""8"",""3"",""1"",""7"","""","""","""","""",""""]","181000",,,"2018-07-03 16:42:10","22887"
"A2NLUBB2MDNU9R","cs_wg_full_v2_conf_real1","36PW28KO4ZX2P2MPMJFPT74FMJKAEV","choice-set","choice-set","2","[21,7,15,6,11,5,13,18,14,12,22,9]","2","-1","-1","-1",,"0","[""costume:false"",""budget:false"",""almond:false"",""muffin:false"",""jacket:false"",""celery:true"",""demon:false"",""carrot:false"",""kidney:false"",""royalty:false"",""canvas:false"",""casino:false""]",,"11939",,,"2018-07-03 16:42:12","22888"
"A1NDM9R54FJMPW","cs_wg_full_v2_conf_real1","3IKZ72A5B4H1FZGAQY40XV9FXRYNFA","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","65994","0","1","Spiral",,"16000",,,"2018-07-03 16:42:35","22889"
"A2NLVHEGUGGIY","cs_wg_full_v2_conf_real1","33PPUNGG386SZEZ2KHFO97U7ATHZRY","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","49212","0","1",,,"16000",,,"2018-07-03 16:42:46","22890"
"APX1JEYUGULU6","cs_wg_full_v2_conf_real1","3FFJ6VRIL1PI4UQTQ08NPGQU5QG0I4","memory","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","45480","0","1","abdomen",,"16000",,,"2018-07-03 16:42:51","22891"
