"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"A3LN5SKZ0XUM60","cs_wg_rev_conf_v2_real1","3018Q3ZVOIRRY6RU8PZPSE3YN9RRAU","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","21690",,"0","[""COOKIE"",""ACROBAT"",""TOMATO"",""POTATO"",""COWBOY"",""PELICAN"",""PALACE"",""BANANA"",""WHISKER"",""HOUSE"",""NAPKIN"",""BICYCLE""]","[""15"",""10"",""10"",""9"",""8"",""6"",""9"",""7"",""8"",""8"",""1"",""7""]","181000",,,"2018-10-05 16:03:21","27266"
"AOVG0S0BE5AOW","cs_wg_rev_conf_v2_real1","31QTRG6Q2TE7IB9IB39GQ5LQPI7YPK","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","22726","0","1","cancer","can","21000",,,"2018-10-05 16:03:32","27267"
"A3MB4BLJZAV1AH","cs_wg_rev_conf_v2_real1","3OB0CAO74HQF5UBUSQ1BHWJZ3RVHYW","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","9","0","7618","26","0",,,"21000",,,"2018-10-05 16:03:44","27268"
"A1G94QON7A9K0N","cs_wg_rev_conf_v2_real1","3SEPORI8WN000XDLI6T2EH5XWQKAZG","small","Memory","1","[11,11,11,21,2]","1","9","0","24663",,"0","[""MARKET"",""DONKEY"",""HOUSE"",""COWBOY"",""WHISKER""]","[""15"",""8"",""8"",""7"",""1""]","181000",,,"2018-10-05 16:04:13","27269"
"A39IM5JAY95JH3","cs_wg_rev_conf_v2_real1","358010RM5EUVNQG4SJWDDJ3Z90BXVV","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","19093",,"0","[""market"",""tomato"",""baker"",""acrobat"",""avocado"",""banana"",""pelican"",""airbag"",""volcano"",""seagull"",""potato"",""cant remember""]","[""15"",""6"",""8"",""9"",""7"",""9"","""",""10"",""7"",""8"",""10"",""""]","181000",,,"2018-10-05 16:04:13","27270"
"A1FTOAUBIYD7Y5","cs_wg_rev_conf_v2_real1","3YMTUJH0DSHPCWO53DUTFQIGJKU4TB","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","33837","0","1","Liquid",,"21000",,,"2018-10-05 16:04:39","27271"
"A33UJD0AKH1ZKY","cs_wg_rev_conf_v2_real1","3LEIZ60CDJ0MVE3GQ0F2IMUDQ8PZ9D","small","Third-to-last letter late","0","[11,11,11,21,2]","0","9","0","11808","26","0",,"NO","21000",,,"2018-10-05 16:05:12","27272"
"AULLOJOPY0IDP","cs_wg_rev_conf_v2_real1","3YW4XOSQKQMNKA6BG011MOXFQENU1B","small","Third-to-last letter late","0","[11,11,11,21,2]","0","30","0","124429","0","1",,"whis","21000",,,"2018-10-05 16:05:27","27273"
"A1ZB8J12MV8NVB","cs_wg_rev_conf_v2_real1","33F859I566EJSMIJIYNR9LLYIICHBG","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","30","1","42044",,"0","[""cancer"",""volcano"",""bicyle"",""lizard"",""baker"",""penguin"",""gernade"",""donkey"",""acrobat"",""cricket"",""tomato"",""""]","[""8"",""6"",""8"",""10"",""15"",""7"",""7"",""1"",""10"",""8"",""6"",""""]","181000",,,"2018-10-05 16:05:44","27274"
"AH35DJ3I5O5F0","cs_wg_rev_conf_v2_real1","3MH9DQ757WDKOPWEYJM4TB1LS3FGU6","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","74241","0","1","skunk",,"21000",,,"2018-10-05 16:05:44","27275"
"A11IXZARH0Q62S","cs_wg_rev_conf_v2_real1","3YGXWBAF70I8QFMUHRZ3QGICVYYC44","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","143677","0","1","squid","bucket marke","21000",,,"2018-10-05 16:05:51","27276"
"A1OVN32XH1791K","cs_wg_rev_conf_v2_real1","33LK57MYLT640TZFZ6FTZHZ3IWGSZJ","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","18560",,"0","[""banana"",""palace"",""sunburn"",""monkey"",""avocade"",""blanket"",""lizard"",""bicycle"",""grenade"",""chicken"","""",""""]","[""6"",""10"",""8"",""1"",""8"",""15"",""9"",""6"",""8"",""7"",""8"",""7""]","181000",,,"2018-10-05 16:05:52","27277"
"AP2JY541J3MH5","cs_wg_rev_conf_v2_real1","3TK8OJTYM1MQEHED6SMWJ6HW718VPB","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","9892",,"0","[""avocado"",""acrobat"",""cancer"",""cricket "",""napkin"",""thumb"",""donkey"",""wizard"",""banana"",""tomato"",""airbag"",""bicycle ""]","[""9"",""6"",""6"",""1"",""9"",""8"",""15"",""8"",""8"",""10"",""9"",""7""]","181000",,,"2018-10-05 16:05:58","27278"
"A1290OR7O97AIW","cs_wg_rev_conf_v2_real1","3ZOTGHDK5ICS1PL8XX4CJJSZYSCSOG","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","37274","0","1","cookie","cookie
grenade
cancer","21000",,,"2018-10-05 16:06:01","27279"
"A1A4HTDA430JDL","cs_wg_rev_conf_v2_real1","31UV0MXWNQDHZ1CUN6EZ6BML8Z65IX","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","42538","0","1","hockey 
",,"21000",,,"2018-10-05 16:06:36","27280"
"AOVG0S0BE5AOW","cs_wg_rev_conf_v2_real1","31QTRG6Q2TE7IB9IB39GQ5LQPI7YPK","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","31614",,"0","[""cricket"",""monkey"",""potato"",""tomato"",""cancer "",""mouse"",""airbag "",""bicycle"",""wizard"",""lizard"",""can't remember "",""cant remember ""]","[""15"",""1"",""10"",""10"",""9"",""8"",""6"",""6"",""9"",""7"",""cant remember"",""cant remember""]","181000",,,"2018-10-05 16:07:07","27281"
"A3MB4BLJZAV1AH","cs_wg_rev_conf_v2_real1","3OB0CAO74HQF5UBUSQ1BHWJZ3RVHYW","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","26","0","45318",,"0","[""CANCER"",""BICYCLE"",""TOMATO"",""NAPKIN"",""LIZARD"",""DONKEY"",""AIRBAG"",""WIZARD"",""DONKEY"",""chicken"",""cowboy"",""""]","["""","""","""","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-10-05 16:07:32","27282"
"AK4STC9E6AJ2A","cs_wg_rev_conf_v2_real1","3X4MXAO0BGPO5JUX9UVHA30PFSSWR8","large","Third-to-last letter late","0","[11,11,11,21,2,2,2,2,2,2,2,2]","0","26","1","41024","0","1","monkey",,"21000",,,"2018-10-05 16:07:38","27283"
"A1FTOAUBIYD7Y5","cs_wg_rev_conf_v2_real1","3YMTUJH0DSHPCWO53DUTFQIGJKU4TB","large","Memory","1","[11,11,11,21,2,2,2,2,2,2,2,2]","1","9","0","26726",,"0","[""PALACE"",""LIQUID"",""ROCKET"",""BASKET"",""COWBOY"",""AIRBAG"",""ACROBAT"",""TOMATO"",""BANANA"",""HOCKEY"",""GRENADE"",""""]","[""9"",""7"",""15"",""1"",""8"",""10"",""8"",""7"",""6"",""8"",""9"",""""]","181000",,,"2018-10-05 16:08:09","27284"
"A3IILODDI2ZDFG","cs_wg_rev_conf_v2_real1","3AUQQEL7U5UNQ0ATP77645GOZTZ0VC","small","Third-to-last letter late","0","[11,11,11,21,2]","0","26","1","63537","30","0","sunburn","sunb","21000",,,"2018-10-05 16:08:18","27285"
"A33UJD0AKH1ZKY","cs_wg_rev_conf_v2_real1","3LEIZ60CDJ0MVE3GQ0F2IMUDQ8PZ9D","small","Memory","1","[11,11,11,21,2]","1","9","0","3592",,"0","[""COOKIES"",""BASKET"",""WIZARD"",""COOKIES"",""REMEMBER""]","[""20"",""20"",""20"",""20"",""20""]","181000",,,"2018-10-05 16:08:19","27286"
