subject,version,assignmentId,word,word_ind,s1_value,s2_value,exposures,stamp,id
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,BROWNIE,8,5,14,10,6/5/18 20:20,61188
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,CRICKET,9,3,11,10,6/5/18 20:20,61190
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,SHIVER,10,3,22,10,6/5/18 20:20,61191
A5KS7FL1E2RYE,cs_wg_full_v1_pilot1,3X0H8UUIT1P06YUAOJVM0D5L8R8WSU,ADDICT,11,8,10,10,6/5/18 20:20,61192
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,SPATULA,0,5,21,10,6/5/18 20:16,61162
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,BEGGAR,1,12,7,10,6/5/18 20:16,61160
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,MAGNET,2,8,14,10,6/5/18 20:16,61159
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,COFFIN,3,17,6,10,6/5/18 20:16,61161
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,SMOKER,4,9,11,10,6/5/18 20:16,61157
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,BATTERY,5,16,5,10,6/5/18 20:16,61158
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,BULLET,6,5,12,10,6/5/18 20:16,61163
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,EARDRUM,7,6,18,10,6/5/18 20:16,61164
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,PEANUT,8,5,14,10,6/5/18 20:16,61166
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,NICKEL,9,3,11,10,6/5/18 20:16,61167
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,CANVAS,10,3,22,10,6/5/18 20:16,61165
A8YTY0RDR6AYX,cs_wg_full_v1_pilot1,36AHBNMV1RDYTE6S6UILQB41IWYYD1,BAPTISM,11,8,10,10,6/5/18 20:16,61168
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,COSTUME,0,5,6,10,6/5/18 23:24,61412
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BEGGAR,1,12,20,10,6/5/18 23:24,61413
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,PLANET,2,8,13,10,6/5/18 23:24,61410
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,GIRAFFE,3,17,21,10,6/5/18 23:24,61409
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,PICKLE,4,9,16,10,6/5/18 23:24,61411
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,PRIEST,5,16,22,10,6/5/18 23:24,61414
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BULLET,6,5,15,10,6/5/18 23:24,61415
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,BARREL,7,6,9,10,6/5/18 23:24,61417
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,CABINET,8,5,13,10,6/5/18 23:24,61418
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,CHICKEN,9,3,16,10,6/5/18 23:24,61416
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,CANVAS,10,3,5,10,6/5/18 23:24,61419
A90G0G4SJ26BM,cs_wg_full_v1_pilot1,3MTMREQS4VJW628G7J9VFDBFMM6WA5,DOMINO,11,8,18,10,6/5/18 23:24,61420
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,SUNBURN,0,5,21,10,6/5/18 19:57,61042
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,FLIGHT,1,12,7,10,6/5/18 19:57,61037
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,KIDNEY,2,8,14,10,6/5/18 19:57,61038
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,COFFEE,3,17,6,10,6/5/18 19:57,61041
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,TURKEY,4,9,11,10,6/5/18 19:57,61040
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,PARENT,5,16,5,10,6/5/18 19:57,61039
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,BULLET,6,5,12,10,6/5/18 19:57,61046
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,CHURCH,7,6,18,10,6/5/18 19:57,61043
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,SCIENCE,8,5,14,10,6/5/18 19:57,61045
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,CRICKET,9,3,11,10,6/5/18 19:57,61047
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,SHIVER,10,3,22,10,6/5/18 19:57,61044
ABKQ4J2P3CADD,cs_wg_full_v1_pilot1,3PJ71Z61R43P0II8IP6AQSA1KQB91Y,BIKINI,11,8,10,10,6/5/18 19:57,61048
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,PICTURE,0,5,6,10,6/5/18 20:38,61232
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,DRAGON,1,12,20,10,6/5/18 20:38,61230
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,CANNON,2,8,13,10,6/5/18 20:38,61229
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,COFFIN,3,17,21,10,6/5/18 20:38,61231
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,SMOKER,4,9,16,10,6/5/18 20:38,61233
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,CAMERA,5,16,22,10,6/5/18 20:38,61234
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,GOGGLES,6,5,15,10,6/5/18 20:38,61238
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,CHURCH,7,6,9,10,6/5/18 20:38,61239
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,WALNUT,8,5,13,10,6/5/18 20:38,61237
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,PUMPKIN,9,3,16,10,6/5/18 20:38,61235
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,HEAVEN,10,3,5,10,6/5/18 20:38,61236
AIIOT9A7ARQZW,cs_wg_full_v1_pilot1,3A0EX8ZRN8P5EH88SYRFVLG1FBMYBU,DOMINO,11,8,18,10,6/5/18 20:38,61240
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,LIQUID,0,5,6,10,6/5/18 21:13,61289
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,TONGUE,1,12,20,10,6/5/18 21:13,61290
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,PLANET,2,8,13,10,6/5/18 21:13,61291
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,COFFIN,3,17,21,10,6/5/18 21:13,61292
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,BUCKET,4,9,16,10,6/5/18 21:13,61293
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,BATTERY,5,16,22,10,6/5/18 21:13,61294
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,PILLAR,6,5,15,10,6/5/18 21:13,61295
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,CHORUS,7,6,9,10,6/5/18 21:13,61296
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,PEANUT,8,5,13,10,6/5/18 21:13,61297
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,CRICKET,9,3,16,10,6/5/18 21:13,61298
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,HEAVEN,10,3,5,10,6/5/18 21:13,61299
AONJLTBODD2WN,cs_wg_full_v1_pilot1,3U4J9857OECMZXC75P1FI8W4BDO7BF,BIKINI,11,8,18,10,6/5/18 21:13,61300
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,LIQUID,0,5,21,10,6/5/18 23:00,61397
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,BUDGET,1,12,7,10,6/5/18 23:00,61398
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,SPONGE,2,8,14,10,6/5/18 23:00,61405
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,WAFFLE,3,17,6,10,6/5/18 23:00,61404
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,JACKET,4,9,11,10,6/5/18 23:00,61401
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,FRIEND,5,16,5,10,6/5/18 23:00,61402
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,BULLET,6,5,12,10,6/5/18 23:00,61399
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,EARDRUM,7,6,18,10,6/5/18 23:00,61403
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,BROWNIE,8,5,14,10,6/5/18 23:00,61400
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,CHICKEN,9,3,11,10,6/5/18 23:00,61406
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,SHIVER,10,3,22,10,6/5/18 23:00,61407
AR22D9E55HQBF,cs_wg_full_v1_pilot1,30IQTZXKAK7FUPFOPM8OSQD9M4R0X6,BAGPIPE,11,8,10,10,6/5/18 23:00,61408
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,LIQUID,0,5,21,10,6/5/18 20:00,61087
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,FLIGHT,1,12,7,10,6/5/18 20:00,61085
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,CHIMNEY,2,8,14,10,6/5/18 20:00,61090
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,FIREFLY,3,17,6,10,6/5/18 20:00,61088
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,JACKET,4,9,11,10,6/5/18 20:00,61089
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,FRIEND,5,16,5,10,6/5/18 20:00,61086
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,BULLET,6,5,12,10,6/5/18 20:00,61095
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,EARDRUM,7,6,18,10,6/5/18 20:00,61093
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,TENNIS,8,5,14,10,6/5/18 20:00,61096
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,CHICKEN,9,3,11,10,6/5/18 20:00,61094
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,HEAVEN,10,3,22,10,6/5/18 20:00,61092
ASDOYPL3T2CFL,cs_wg_full_v1_pilot1,3H7XDTSHKCSXGTLJTJ15BZMIKGEWGA,ADDICT,11,8,10,10,6/5/18 20:00,61091
