"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","choice","scratch","rt","early1","early2","stamp","id"
"A1B2V27QSGPT6W","cs_wg_full_v1_real2","3HFNH7HEMHFSWWPXHA2ZJA4W1VQGQK","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","11903","pumpkin",,"21000",,,"2018-06-25 15:59:01","19438"
"A6DGA2KD32A5","cs_wg_full_v1_real2","3TMFV4NEP8FINEF1ALPHJM5K1DNW8H","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","40260","SHIVER
PEN",,"21000",,,"2018-06-25 15:59:02","19439"
"A2DP3JH66Q96BR","cs_wg_full_v1_real2","3WOKGM4L71HS0G1WOVLS9DMGFDJ0OT","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","39654",,,"21000",,,"2018-06-25 15:59:02","19440"
"A2BEH9YQPHKP6A","cs_wg_full_v1_real2","31UV0MXWNQDHZ1CUN6EZ6BMLKCQ5IJ","reversed","Memory","1","[]","1","30","1","66346","[""dragon"",""priest"",""muffin"",""turkey"",""abdomen"",""science"","""","""","""","""","""",""""]","[""6"",""2"",""1"",""9"",""13"","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 15:59:08","19441"
"A2M3KQ9CKP7YW","cs_wg_full_v1_real2","3MX2NQ3YC9VEPW1PMSE09L908PUX5B","normal","Memory","1","[]","1","30","1","49605","[""casino"",""coffee"",""javelin"",""beaver"",""peacock"",""animal"",""beaver"",""forgery"",""pumpkin"",""dagger"","""",""""]","[""6"",""15"",""1"",""1"",""5"",""3"",""4"",""14"",""6"",""10"","""",""""]","181000",,,"2018-06-25 15:59:10","19442"
"ASV6UDA14QII5","cs_wg_full_v1_real2","3FE7TXL1LIO2H2HQIVHAH6AVRCIQ28","reversed","Memory","1","[]","1","30","1","24514","[""JAVELIN"",""SILVER"",""CASINO"",""CHORUS"",""TONGUE"",""BATTERY"",""COFFEE"",""FACTORY"",""JACKET"",""SPATULA"",""ABDOMEN"",""CANNON""]","[""15"",""15"",""10"",""10"",""6"",""2"",""1"",""10"",""9"",""13"",""13"",""10""]","181000",,,"2018-06-25 15:59:10","19443"
"A3ECJAL8MQKP4G","cs_wg_full_v1_real2","352YTHGROVEZ7NXA3JD417FSK3J4HN","normal","Memory","1","[]","1","30","1","45885","[""tongue"",""demon"",""pillar"",""canvas"",""bakery"",""coffee"",""baboon"",""basket"",""baptism"",""planet"","""",""""]","[""10"",""3"",""1"",""1"",""14"",""15"",""6"",""6"",""6"",""4"","""",""""]","181000",,,"2018-06-25 15:59:11","19444"
"A35UAZ5IKU14XW","cs_wg_full_v1_real2","33LK57MYLT640TZFZ6FTZHZ3U93SZ8","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","45781","jav","javelin
coffin
","21000",,,"2018-06-25 15:59:12","19445"
"A1ZVJG3BKYHJWN","cs_wg_full_v1_real2","36U2A8VAG1067KC2YB48UOZR7LKYK4","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","26173","chorus",,"21000",,,"2018-06-25 15:59:13","19446"
"A26RLOGVCCQFF6","cs_wg_full_v1_real2","3NJM2BJS4W7UF88DFBRRTET7Y77PCN","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","50585","shiver",,"21000",,,"2018-06-25 15:59:13","19447"
"ADKBTSKPX195Q","cs_wg_full_v1_real2","3B1NLC6UGZX7WKOIHXNAJ5EMWZ3PG1","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","36966","cannon",,"21000",,,"2018-06-25 15:59:17","19448"
"A1KI6X8BE6M281","cs_wg_full_v1_real2","3Z7ISHFUH0WMH9K6L89OIQZ2IFS8ZK","normal","Memory","1","[]","1","30","1","10393","[""firefighter"",""sponge"",""casino"","""","""","""","""","""","""","""","""",""""]","[""3"",""3"",""10"","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 15:59:23","19449"
"A3BKA9B5R1VA0M","cs_wg_full_v1_real2","33M4IA01QG23UJZNJZR3CMEW07NXRT","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","40036","Walrus
",,"21000",,,"2018-06-25 15:59:23","19450"
"A39UBQLQDFWWHM","cs_wg_full_v1_real2","320DUZ38G7NBA9LKMKIQM9SAN0XJGV","reversed","Memory","1","[]","1","30","1","32837","[""Beaver"",""Coffin"",""Friend"",""Penguin"",""Goggles"",""Abdomen"",""Blanket"",""Jungle"",""Bagpipe"",""Barrel"","""",""""]","[""15"",""1"",""2"",""13"",""15"",""13"",""9"",""6"",""10"",""12"","""",""""]","181000",,,"2018-06-25 15:59:24","19451"
"A1JMJCVG86Y5RT","cs_wg_full_v1_real2","351SEKWQS0IYZXHENRUAWGHUE2CDMJ","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","29048","Parent",,"21000",,,"2018-06-25 15:59:25","19452"
"A20PDC5BN1864J","cs_wg_full_v1_real2","3MTMREQS4VJW628G7J9VFDBFR1RWAP","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","35563","baboon","baboon
parent
","21000",,,"2018-06-25 15:59:37","19453"
"A2C9TFCDHJKWLN","cs_wg_full_v1_real2","3FQ5JJ512LPCVL8OR9VXD81K31HKN1","normal","Memory","1","[]","1","30","1","28804","[""baboon"",""bucket"",""royalty"",""traffic"",""beggar"",""friend"",""abdomen"",""tennis"",""eardrum"",""casino"",""heaven"",""liquid""]","[""6"",""7"",""1"",""15"",""10"",""14"",""3"",""3"",""4"",""6"",""1"",""3""]","181000",,,"2018-06-25 15:59:39","19454"
"A299BVNVOPPB3E","cs_wg_full_v1_real2","3ERET4BTVMAR6J4UQZCSV760YC2K94","normal","Memory","1","[]","1","30","1","18310","[""coffin"",""bakery"",""spatula"",""abdomen"",""monkey"",""dagger"",""pillar"",""heaven"",""peanut"",""almond"",""bagpipe"",""""]","[""15"",""14"",""3"",""3"",""7"",""10"",""1"",""1"",""3"",""7"",""6"",""""]","181000",,,"2018-06-25 15:59:40","19455"
"A3JZLYQ606HJJR","cs_wg_full_v1_real2","3OCHAWUVGOLH7FMSTFI6BASI5FRXKY","reversed","Memory","1","[]","1","30","1","27210","[""kidney"",""dollar"",""budget"",""battery"",""coffee"",""cricket"",""hermit"",""almond"",""casino"","""","""",""""]","[""13"",""15"",""6"",""2"",""1"",""9"",""13"",""10"",""10"",""11"","""",""""]","181000",,,"2018-06-25 15:59:42","19456"
"A3SGQU7X4JAJDD","cs_wg_full_v1_real2","374TNBHA8BWSINAXBGO5QAB06RCYQW","normal","Memory","1","[]","1","30","1","34954","[""muffin"",""jungle"",""priest"",""bullet"",""trivia"",""kidney"",""fireman"",""spiral"",""babbon"",""monkey"","""",""""]","[""15"",""10"",""14"",""1"",""1"",""3"",""3"",""4"",""6"",""7"","""",""""]","181000",,,"2018-06-25 15:59:48","19457"
"A20KZTA2VUC4XG","cs_wg_full_v1_real2","3OS46CRSLF0I4BW8RWNND6QFO90V6P","normal","Memory","1","[]","1","30","1","25993","[""throne"",""bikini"",""jungle"",""camera"",""traffic"",""beaver"",""tennis"",""chorus"",""goggles"",""bucket"","""",""""]","[""6"",""6"",""10"",""14"",""15"",""1"",""3"",""4"",""1"",""7"","""",""""]","181000",,,"2018-06-25 15:59:49","19458"
"A3II15BJS4VJBV","cs_wg_full_v1_real2","3D8YOU6S9ELIRW78M6DIHKOWA2NU6V","reversed","Memory","1","[]","1","30","1","22020","[""Trivia"",""Pillar"",""Firefly"",""Dragon"",""Bakery"",""Blanket"",""Throne"",""Baptism"",""Picture"",""Sponge"",""Animal"",""Walrus""]","[""15"",""15"",""1"",""6"",""2"",""9"",""10"",""10"",""13"",""13"",""13"",""12""]","181000",,,"2018-06-25 15:59:49","19459"
"A3EMA59MKKB3A9","cs_wg_full_v1_real2","3VELCLL3GKKY1S9LLB620OWCS4X1FA","normal","Memory","1","[]","1","30","1","23167","[""beaver"",""bullet"",""summer"",""spiral"",""waffle"",""throne"",""magnet"",""domino"",""turkey"",""budget"",""camera"",""sunburn""]","[""1"",""1"",""3"",""4"",""15"",""6"",""3"",""6"",""7"",""10"",""14"",""3""]","181000",,,"2018-06-25 15:59:50","19460"
"A10443E11ZWEHJ","cs_wg_full_v1_real2","3EFVCAY5L3AWHUF23M62UWBCZHJJ8E","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","42241","Costume",,"21000",,,"2018-06-25 15:59:53","19461"
"A2A0KM94HI9P87","cs_wg_full_v1_real2","3TAYZSBPLL9EUIW3AZ6FC6PW9062SC","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","25919","Baboon","Royalty
Baboon
Fireman","21000",,,"2018-06-25 15:59:53","19462"
"A34YGHVPXQZVBX","cs_wg_full_v1_real2","3PDJHANYK5HDMA1OM76JY5Z6GUP6HA","normal","Memory","1","[]","1","30","1","28432","[""shiver"",""royalty"",""parent"",""coffin"",""beggar"",""almond"",""banquet"",""planet"",""]]]"","""","""",""""]","[""1"",""1"",""14"",""15"",""15"",""6"",""3"",""3"","""","""","""",""""]","181000",,,"2018-06-25 15:59:59","19463"
"A1R2VTQSLGLMM9","cs_wg_full_v1_real2","3C8HJ7UOP7V12YMAF9J7N80X2KLZM3","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","33240","Balcon","Balcon","21000",,,"2018-06-25 16:00:00","19464"
"A3QRAZCQFCUE2L","cs_wg_full_v1_real2","3U84XHCDICELY8X495JB1EJXGTZZ47","reversed","Memory","1","[]","1","30","1","15368","[""DOLLAR"",""ADDICT"",""FIREFLY"",""BATTERY"",""CANVAS"",""FIREMAN"",""THRONE"",""DAGGER"",""SPATULA"",""PICKLE"","""",""""]","[""15"",""10"",""1"",""2"",""15"",""13"",""10"",""6"",""13"",""9"","""",""""]","181000",,,"2018-06-25 16:00:01","19465"
"A1HXZLVIVK5HJE","cs_wg_full_v1_real2","3180JW2OT4DDUCW05OZZIC1LXRK5J0","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","39725","baboon",,"21000",,,"2018-06-25 16:00:03","19466"
"A137SLBSBOPWKS","cs_wg_full_v1_real2","3G5W44VEU7J6LTR245I2NOSN2PYGKS","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","40517","shiver",,"21000",,,"2018-06-25 16:00:12","19467"
"A3LKYZLQ40H8D6","cs_wg_full_v1_real2","3G2UL9A02DFGTLVC9YK77SAC2RT769","normal","Memory","1","[]","1","30","1","17550","[""science"",""fireman"",""picture"",""traffic"",""parent"",""heaven"",""dollar"",""walrus"",""blanket"",""peacock"",""bikini "",""dagger""]","[""3"",""3"",""3"",""15"",""14"",""1"",""1"",""4"",""7"",""6"",""6"",""10""]","181000",,,"2018-06-25 16:00:18","19468"
"A1TPCNI0K1EVYD","cs_wg_full_v1_real2","3XC1O3LBOSNLA4VQ95TA17KRHJ8LT6","reversed","Memory","1","[]","1","30","1","30769","[""coffin"",""javelin"",""trivia"",""battery"",""fireman"",""budget"",""almond"",""baptism"",""magnet"",""blanket"",""walrus"",""banquet""]","[""1"",""15"",""15"",""2"",""13"",""6"",""10"",""10"",""13"",""9"",""12"",""13""]","181000",,,"2018-06-25 16:00:22","19469"
"A1NN55863I2SHZ","cs_wg_full_v1_real2","3VW04L3ZLT7NRFLZSYXV140K1O7XXO","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","23605","balcony",,"21000",,,"2018-06-25 16:00:25","19470"
"A3VAAV7ZCSO7NA","cs_wg_full_v1_real2","3JNQLM5FT4NRQ51DQQ9E0KB1H6VL2E","normal","Memory","1","[]","1","30","1","38608","[""blanket"",""almond"",""waffle"",""camera"",""baptism"",""barrel"",""shiver"",""walnut"",""sunburn"",""dollar"","""",""""]","[""7"",""6"",""15"",""14"",""6"",""4"",""1"",""3"",""3"",""1"","""",""""]","181000",,,"2018-06-25 16:00:30","19471"
"A2TGOIW7U237NO","cs_wg_full_v1_real2","3PEIJLRY6TU82FG9IT19ZLMDSM2WXV","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","26347","battery
",,"21000",,,"2018-06-25 16:00:33","19472"
"A2LAE3OM5OQ0WF","cs_wg_full_v1_real2","3483FV8BEEK97KY63M3CB1T4RB962U","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","31030","penguin","penguin","21000",,,"2018-06-25 16:00:34","19473"
"A34FFFROPR98NA","cs_wg_full_v1_real2","3QAPZX2QN4EET9CR1XNV20JDE8L20N","normal","Memory","1","[]","1","30","1","40216","[""balcony"",""jacket"",""dollar"",""shiver"",""coffee"",""battery"",""abdomen"",""peanut"",""picture"",""dragon"","""",""""]","[""6"",""7"",""1"",""1"",""15"",""14"",""3"",""3"",""3"",""10"","""",""""]","181000",,,"2018-06-25 16:00:35","19474"
"A35Y99VXVUISP","cs_wg_full_v1_real2","3IAS3U3I0FHFDWF1ZDKKMHFW5CJB2J","reversed","Memory","1","[]","1","30","1","23923","[""banquet"",""flight"",""coffee"",""monkey"",""balcony"",""fireman"",""walrus"",""trivia"",""goggles"",""friend"",""casino"",""""]","[""13"",""6"",""1"",""9"",""10"",""13"",""12"",""15"",""15"",""2"",""10"",""""]","181000",,,"2018-06-25 16:00:39","19475"
"AGNJKSH5LFKXZ","cs_wg_full_v1_real2","3JRJSWSMQHM25HN4D40F6ZQ9ENX3EN","reversed","Memory","1","[]","1","30","1","24914","[""casino"",""shiver"",""royalty"",""throne"",""firefly"",""dragon"",""monkey"",""cannon"",""animal"",""walrus"","""",""""]","[""10"",""15"",""15"",""10"",""1"",""6"",""9"",""12"",""13"",""12"","""",""""]","181000",,,"2018-06-25 16:00:44","19476"
"A2JEMCGIO2SROI","cs_wg_full_v1_real2","39ZSFO5CA8XUFRMF6P77QOT1W88UJ2","normal","Memory","1","[]","1","30","1","21689","[""ANIMAL"",""bagpipe"","""","""","""","""","""","""","""","""","""",""""]","["""","""","""","""","""","""","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:00:45","19477"
"A1OZ5BB2L44KG","cs_wg_full_v1_real2","3UN61F00HWQUS0FDDT88K3NC78DR5D","reversed","Memory","1","[]","1","30","1","22761","[""cannon"",""shiver"",""peacock"",""turkey"",""priest"",""dollar"",""coffee"","""","""","""","""",""""]","[""3"",""3"",""3"",""3"",""3"",""3"",""3"","""","""","""","""",""""]","181000",,,"2018-06-25 16:00:45","19478"
"A366TZDVJK02PN","cs_wg_full_v1_real2","3TY7ZAOG5FL9APGHQ3TZ2W57V8A0KA","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","17438","SILVER",,"21000",,,"2018-06-25 16:00:49","19479"
"AC48Y6FDB9UMA","cs_wg_full_v1_real2","3JW0YLFXRTHTDFBJ8O5NX286JKUWW0","normal","Memory","1","[]","1","30","1","26350","[""Shiver"",""Barrel"",""Abdomen"",""Science"",""Bakery"",""Traffic"",""Babboon"",""Jungle"",""Baptism"",""Basket"",""Jivelin"",""""]","[""22"",""18"",""13"",""14"",""5"",""6"",""15"",""7"",""9"",""11"",""12"",""""]","181000",,,"2018-06-25 16:00:51","19480"
"AZG3ZFBPSL91I","cs_wg_full_v1_real2","3EFVCAY5L3AWHUF23M62UWBCZHL8J5","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","32993","Walrus",,"21000",,,"2018-06-25 16:00:54","19481"
"A3BBGFC0RG39HK","cs_wg_full_v1_real2","35LDD5557A56D3NOF8GX0TCKYB9KM3","reversed","Memory","1","[]","1","30","1","45716","[""muffin"",""camera"",""cricket"",""balcony"",""tongue"",""summer"",""liquid"",""eardrum"",""canvas"",""science"","""",""""]","[""1"",""2"",""9"",""10"",""6"",""13"",""13"",""12"",""15"",""13"","""",""""]","181000",,,"2018-06-25 16:00:55","19482"
"A3MBZBRLV92W6","cs_wg_full_v1_real2","354GIDR5ZB77XZ9DMAJHJCQYHA1001","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","41497","bullet",,"21000",,,"2018-06-25 16:00:56","19483"
"A2DA849F6IV3EO","cs_wg_full_v1_real2","3S0TNUHWKTJJE8FATQKRRYGZUXN8DQ","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","47533","bikini",,"21000",,,"2018-06-25 16:00:59","19484"
"A36PRTZFECB76C","cs_wg_full_v1_real2","39RP059MEHU5K0JU9V341QTUBH0MBL","normal","Memory","1","[]","1","30","1","22400","[""dagger"",""muffin"",""forgery"",""silver"",""eardrum"",""pillar"",""sunburn"",""summer"",""kidney"",""throne"","""",""""]","[""10"",""15"",""14"",""1"",""4"",""1"",""3"",""3"",""3"",""6"","""",""""]","181000",,,"2018-06-25 16:01:00","19485"
"A28JHBZQE036AC","cs_wg_full_v1_real2","3B837J3LDOXVY2DOPPLGDEX4LSJRSD","normal","Memory","1","[]","1","30","1","26374","[""Casino"",""Walrus"",""Bullet"",""Giraffe"",""Hermit"",""Penguin"",""Science"",""Battery"",""Blanket"",""Beggar"",""Silver"",""Throne""]","[""6"",""3"",""1"",""15"",""3"",""3"",""3"",""14"",""7"",""10"",""1\n1"",""6""]","181000",,,"2018-06-25 16:01:01","19486"
"
A2TOOVBN6BF7B3","cs_wg_full_v1_real2","358UUM7WRZ49F4TW1MN5IN18YE8R7S","reversed","Memory","1","[]","1","30","1","15705","[""sunburn"",""beggar"",""pickle"",""trivia"",""forgery"",""animal"",""bikini"",""coffee"","""","""","""",""""]","[""12"",""6"",""9"",""15"",""2"",""13"",""10"",""1"","""","""","""",""""]","181000",,,"2018-06-25 16:01:06","19487"
"A6JFRB432NWIX","cs_wg_full_v1_real2","3ERMJ6L4DYTIIOG4WEROWO7YSRA7ML","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","24548","JAVELIN",,"21000",,,"2018-06-25 16:01:10","19488"
"A1LI3JQS2VBOXC","cs_wg_full_v1_real2","3YMTUJH0DSHPCWO53DUTFQIGVXGT4O","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","39474","silver",,"21000",,,"2018-06-25 16:01:12","19489"
"AJ4IP8MLRM1RJ","cs_wg_full_v1_real2","3X31TUMD7XNK1KJH7M90V11WP0IL1Y","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","28967","sunburn","sunburn","21000",,,"2018-06-25 16:01:13","19490"
"A3G8OON0TDPN1E","cs_wg_full_v1_real2","3QL2OFSM96JUCNW0ZWEZPPOCYSANCT","normal","Memory","1","[]","1","30","1","25981","[""muffin"",""friend"",""dagger"",""bucket"",""factory"",""bagpipe"",""demon"",""heavan"",""bullet"",""cabinet"","""",""""]","[""15"",""14"",""10"",""7"",""6"",""6"",""3"",""1"",""1"",""3"","""",""""]","181000",,,"2018-06-25 16:01:16","19491"
"A24HG5ETSQ39EO","cs_wg_full_v1_real2","3WS1NTTKEYDYU3O3PS22MJD2NCS0F7","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","32558","heaven",,"21000",,,"2018-06-25 16:01:17","19492"
"A20G9S7WC2P7BV","cs_wg_full_v1_real2","37UEWGM5HT9V4IEUC66WHDAVVS81R5","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","145533",,,"21000",,,"2018-06-25 16:01:20","19493"
"641767338","cs_wg_full_v1_real2","3DIP6YHAPCTO6ETAPLVBXGYKU9OE8P","reversed","Memory","1","[]","1","30","1","43875","[""baboon"",""camera"",""picture"",""summer"",""bullet"",""summer"",""tongue"",""shiver"","""","""","""",""""]","[""10"",""2"",""13"",""13"",""15"",""15"",""6"",""15"","""","""","""",""""]","181000",,,"2018-06-25 16:01:20","19494"
"A1AJBF2OJB412X","cs_wg_full_v1_real2","3KMS4QQVK2R07TV7TLCK53SB1ATFKN","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","1","0","18188",,"goggles
factory
bucket
forg","21000",,,"2018-06-25 16:01:24","19495"
"A33FD9YZBFA7QK","cs_wg_full_v1_real2","3S96KQ6I9M52CS7YWOVMIUCM8A7TDZ","normal","Memory","1","[]","1","30","1","24379","[""beaver"",""coffin"",""budget"",""picture"",""demon"",""celery"",""goggles"",""throne"","""","""","""",""""]","[""1"",""15"",""10"",""3"",""3"",""14"",""1"",""6"","""","""","""",""""]","181000",,,"2018-06-25 16:01:29","19496"
"A3500BF2GEE0V5","cs_wg_full_v1_real2","3O6CYIULED2GLBMEDOQMFEN9Y4LUW1","reversed","Memory","1","[]","1","30","1","24604","[""javelin"",""shiver"",""coffee"",""parent"",""walnut"",""barrel"",""almond"",""chicken"",""picture"",""tongue"","""",""""]","[""15"",""15"",""1"",""2"",""13"",""12"",""10"",""9"",""13"",""6"","""",""""]","181000",,,"2018-06-25 16:01:29","19497"
"A2FDINLTXSSBZ2","cs_wg_full_v1_real2","30MVJZJNHMEWVZYC8ECGUS6NJN1J93","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","15","0","62433",,,"21000",,,"2018-06-25 16:01:32","19498"
"A25BJ6J6Q487GM","cs_wg_full_v1_real2","3NG53N1RLVKS35I0YZBMRSXO8GL8PZ","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","11251","g","game","21000",,,"2018-06-25 16:01:33","19499"
"A3Q4P87V119DUS","cs_wg_full_v1_real2","3WJEQKOXA83351SDAVKAMNLLVOKA16","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","33795","fizzle",,"21000",,,"2018-06-25 16:01:36","19500"
"A2AYD8G2NV0RNQ","cs_wg_full_v1_real2","3IXQG4FA2TZQDG00KMZZW4NABITB9B","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","36738",,"chrous
pa","21000",,,"2018-06-25 16:01:38","19501"
"A18Z648BYCZXVJ","cs_wg_full_v1_real2","3NVC2EB65Q00BM4VD5C9D2IPWZW3YW","reversed","Memory","1","[]","1","30","1","29405","[""DOMINO "",""hermit"",""baboos"",""chorus"",""javelin"",""penquin"","""","""","""","""","""",""""]","[""9"",""13"",""15"",""16"",""10"",""20"","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:01:38","19502"
"AK3CBM1TRMUFU","cs_wg_full_v1_real2","3LJ7UR74RHERHJJL6H8H6RCO6FS4NW","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","43674",,,"21000",,,"2018-06-25 16:01:38","19503"
"A2ZVWCVZO273CD","cs_wg_full_v1_real2","3HUTX6F6VUOZWQ4A3IP6S1FVCB32OF","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","19439","Penguin","parent
firefly
tongue
hermit
addict
penguin
carrot
factory
tennis","21000",,,"2018-06-25 16:01:38","19504"
"A1ATL3G98SFW4V","cs_wg_full_v1_real2","35BLDD71I6YKSLGJT1KYA4JATDSZVF","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","40755","trivia",,"21000",,,"2018-06-25 16:01:43","19505"
"A3SFYHO289QRZQ","cs_wg_full_v1_real2","3LO69W1SU3EH5Z9KP5U32O52RP3GLV","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","23828","Beaver","Beaver
","21000",,,"2018-06-25 16:01:44","19506"
"A2PZ6NU9JSSW5S","cs_wg_full_v1_real2","3H0W84IWBK3UOJ86OU1BOXTPK1CER1","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","25930","walrus
","Fireman
Walrus
basket
bakery
","21000",,,"2018-06-25 16:01:44","19507"
"A1KS9OHP5553CF","cs_wg_full_v1_real2","3R2UR8A0IAH0X677R7AZIR9RPK2OXA","normal","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","23955","banquet",,"21000",,,"2018-06-25 16:01:44","19508"
"A1K093QDET7FBH","cs_wg_full_v1_real2","32N49TQG3GJJRD8BH94ZTBS1KSNAVR","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","64072",,"GIRAFFE","21000",,,"2018-06-25 16:01:51","19509"
"A165IDO87H62J0","cs_wg_full_v1_real2","3QECW5O0KH278FS5HID3KIOUVTAT5S","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","26","1","16524","BARREL","ba","21000",,,"2018-06-25 16:01:56","19510"
"A3U7DM5YKXU0AE","cs_wg_full_v1_real2","3VP0C6EFSGXZEO2ZD4MWQA72XGO6MJ","normal","Memory","1","[]","1","30","1","43607","[""dollar"",""canvas"",""bikini"",""almond"",""celery"",""kidney"",""bazzard"",""firefly"",""bucket"",""chorus"",""sunburn"",""summer""]","[""1"",""1"",""6"",""6"",""14"",""3"",""10"",""15"",""7"",""3"",""3"",""3""]","181000",,,"2018-06-25 16:01:58","19511"
"A13GYLXS7BJHL0","cs_wg_full_v1_real2","3TEM0PF1Q5Y1WJA7YM7CYJAHBZC0DW","reversed","Memory","1","[]","1","30","1","18607","[""javelin"",""silver"",""summer"",""sunburn"",""priest"",""traffic"",""peacock"",""pumpkin"",""budget"",""eardrum"",""bikini"",""""]","[""15"",""15"",""13"",""13"",""2"",""1"",""10"",""9"",""6"",""12"",""10"",""""]","181000",,,"2018-06-25 16:01:58","19512"
"A1VWT23HZSYSH3","cs_wg_full_v1_real2","3QAPZX2QN4EET9CR1XNV20JDE8N20P","normal","Memory","1","[]","1","30","1","29532","[""dragon"",""javelin"",""baptism"",""church"",""cannon"",""traffic"",""blanket"",""camera"",""hermit"",""factory"",""canvas"",""banquet""]","[""10"",""1"",""6"",""4"",""3"",""15"",""7"",""14"",""3"",""7"",""1"",""3""]","181000",,,"2018-06-25 16:02:02","19513"
"AVN43JD5CFB19","cs_wg_full_v1_real2","3A1PQ49WVHIIFO0RG1U2398P8JAH1O","normal","Memory","1","[]","1","30","1","45081","[""camera"",""waffle"",""beggar"",""javelin"",""trivia"",""casino"","""","""","""","""","""",""""]","[""14"",""15"",""8"",""1"",""1"",""5"","""","""","""","""","""",""""]","181000",,,"2018-06-25 16:02:05","19514"
"A2JE9INO9EQZBS","cs_wg_full_v1_real2","3X1FV8S5JXSK14LE39W9PX34IN0VGO","reversed","Third-to-last letter late","0","[21,7,15,6,11,5,13,18,14,12,22,9]","0","30","0","9342","cannon3011","x","21000",,,"2018-06-25 16:02:06","19515"
"A1ZH44XNHYIKDN","cs_wg_full_v1_real2","3VBEN272MK049C4A9ER4EAJXJJ7SGH","normal","Memory","1","[]","1","30","1","61499","[""priest"",""dragon"",""giraffe"",""walnut"",""hermit"",""smoker"",""walrus"",""peacock"",""shiver"",""javelin"",""bagpipe"",""""]","[""14"",""10"",""15"",""3"",""3"",""7"",""3"",""6"",""1"",""1"",""4"",""""]","181000",,,"2018-06-25 16:02:08","19516"
